,portion_size,calories,price,profile_id,respondent_id,question_id,alternative_id,observation_id,company_Shake Shack,company_Wendy’s,type_bundle_premium,type_burger_bacon,type_burger_classic,type_burger_premium,no_choice,choice
1422,260,750,30.99,4500,60,2,1,356,1,0,0,0,1,0,0,0.0
1423,0,0,0.0,0,60,2,4,356,0,0,0,0,0,0,1,0.0
1424,240,830,28.1,3631,60,3,1,357,0,1,1,0,0,0,0,1.0
1425,0,0,0.0,0,60,3,4,357,0,0,0,0,0,0,1,0.0
1426,260,450,22.99,8129,60,3,2,357,1,0,1,0,0,0,0,0.0
1427,380,830,28.1,919,60,3,3,357,0,1,0,1,0,0,0,0.0
1428,0,0,0.0,0,60,4,4,358,0,0,0,0,0,0,1,1.0
1429,220,750,20.0,7728,60,4,1,358,1,0,1,0,0,0,0,0.0
1430,200,400,27.7,1962,60,4,2,358,0,1,0,0,0,0,0,0.0
1431,260,750,29.1,3740,60,4,3,358,0,1,1,0,0,0,0,0.0
1432,260,750,27.7,3738,60,5,3,359,0,1,1,0,0,0,0,0.0
1433,0,0,0.0,0,60,5,4,359,0,0,0,0,0,0,1,1.0
1434,280,880,30.99,8835,60,5,2,359,0,0,0,0,1,0,0,0.0
1435,220,830,20.0,11976,60,5,1,359,0,0,1,0,0,0,0,0.0
1436,260,700,22.99,2525,60,6,1,360,0,1,0,0,0,0,0,0.0
1437,0,0,0.0,0,60,6,4,360,0,0,0,0,0,0,1,0.0
1438,180,500,20.0,11571,60,6,2,360,0,0,1,0,0,0,0,0.0
1439,260,880,38.99,8613,60,6,3,360,0,0,0,0,1,0,0,1.0
1440,220,880,30.99,1518,61,1,3,361,0,1,0,0,0,1,0,0.0
1441,0,0,0.0,0,61,1,4,361,0,0,0,0,0,0,1,0.0
1442,240,400,22.99,11993,61,1,2,361,0,0,1,0,0,0,0,1.0
1443,200,500,30.99,5418,61,1,1,361,1,0,0,0,0,1,0,0.0
1444,0,0,0.0,0,61,2,4,362,0,0,0,0,0,0,1,0.0
1445,350,400,31.5,8362,61,2,3,362,1,0,1,0,0,0,0,0.0
1446,280,920,30.99,4608,61,2,2,362,1,0,0,0,1,0,0,0.0
1447,200,400,22.99,6233,61,2,1,362,1,0,0,0,0,0,0,1.0
1448,180,700,40.2,1931,61,3,3,363,0,1,0,0,0,0,0,1.0
1449,280,950,22.99,7142,61,3,2,363,1,0,0,0,0,0,0,0.0
1450,260,450,30.99,12405,61,3,1,363,0,0,1,0,0,0,0,0.0
1451,0,0,0.0,0,61,3,4,363,0,0,0,0,0,0,1,0.0
1452,220,400,22.99,3278,61,4,3,364,0,1,1,0,0,0,0,1.0
1453,260,450,21.99,12157,61,4,2,364,0,0,1,0,0,0,0,0.0
1454,0,0,0.0,0,61,4,4,364,0,0,0,0,0,0,1,0.0
1455,220,400,27.7,3438,61,4,1,364,0,1,1,0,0,0,0,0.0
1456,350,750,27.7,828,61,5,2,365,0,1,0,1,0,0,0,1.0
1457,260,830,38.99,276,61,5,3,365,0,1,0,0,1,0,0,0.0
1458,0,0,0.0,0,61,5,4,365,0,0,0,0,0,0,1,0.0
1459,350,920,40.0,8929,61,5,1,365,0,0,0,0,1,0,0,0.0
1460,180,880,28.1,622,61,6,1,366,0,1,0,1,0,0,0,1.0
1461,260,500,20.0,6972,61,6,3,366,1,0,0,0,0,0,0,0.0
1462,380,920,40.0,4774,61,6,2,366,1,0,0,0,1,0,0,0.0
1463,0,0,0.0,0,61,6,4,366,0,0,0,0,0,0,1,0.0
1464,380,950,21.99,3025,62,1,3,367,0,1,0,0,0,0,0,0.0
1465,180,750,22.99,11606,62,1,2,367,0,0,1,0,0,0,0,1.0
1466,0,0,0.0,0,62,1,4,367,0,0,0,0,0,0,1,0.0
1467,220,400,31.5,9775,62,1,1,367,0,0,0,0,0,1,0,0.0
1468,350,920,38.99,861,62,2,3,368,0,1,0,1,0,0,0,0.0
1469,180,400,22.99,6113,62,2,2,368,1,0,0,0,0,0,0,1.0
1470,180,500,28.1,11539,62,2,1,368,0,0,1,0,0,0,0,0.0
1471,0,0,0.0,0,62,2,4,368,0,0,0,0,0,0,1,0.0
1472,0,0,0.0,0,62,3,4,369,0,0,0,0,0,0,1,0.0
1473,350,830,40.0,5080,62,3,1,369,1,0,0,1,0,0,0,0.0
1474,280,400,29.1,8240,62,3,2,369,1,0,1,0,0,0,0,0.0
1475,280,450,21.99,4048,62,3,3,369,0,1,1,0,0,0,0,1.0
1476,240,700,38.99,177,62,4,1,370,0,1,0,0,1,0,0,1.0
1477,260,950,27.7,153,62,4,3,370,0,1,0,0,1,0,0,0.0
1478,0,0,0.0,0,62,4,4,370,0,0,0,0,0,0,1,0.0
1479,220,400,28.1,11791,62,4,2,370,0,0,1,0,0,0,0,0.0
1480,380,750,28.1,5146,62,5,2,371,1,0,0,1,0,0,0,0.0
1481,0,0,0.0,0,62,5,4,371,0,0,0,0,0,0,1,0.0
1482,220,920,30.99,1386,62,5,3,371,0,1,0,0,0,1,0,0.0
1483,350,880,27.7,459,62,5,1,371,0,1,0,0,1,0,0,1.0
1484,280,920,30.99,795,62,6,2,372,0,1,0,1,0,0,0,1.0
1485,0,0,0.0,0,62,6,4,372,0,0,0,0,0,0,1,0.0
1486,380,920,21.99,1789,62,6,1,372,0,1,0,0,0,1,0,0.0
1487,280,880,29.1,767,62,6,3,372,0,1,0,1,0,0,0,0.0
1488,0,0,0.0,0,63,1,4,373,0,0,0,0,0,0,1,1.0
1489,220,830,40.2,9959,63,1,3,373,0,0,0,0,0,1,0,0.0
1490,180,830,31.5,598,63,1,2,373,0,1,0,1,0,0,0,0.0
1491,200,920,27.7,4947,63,1,1,373,1,0,0,1,0,0,0,0.0
1492,260,400,21.99,12109,63,2,3,374,0,0,1,0,0,0,0,0.0
1493,180,830,20.0,3147,63,2,2,374,0,1,1,0,0,0,0,1.0
1494,280,920,38.99,4629,63,2,1,374,1,0,0,0,1,0,0,0.0
1495,0,0,0.0,0,63,2,4,374,0,0,0,0,0,0,1,0.0
1496,180,650,31.5,4807,63,3,3,375,1,0,0,1,0,0,0,0.0
1497,0,0,0.0,0,63,3,4,375,0,0,0,0,0,0,1,1.0
1498,180,920,29.1,4850,63,3,2,375,1,0,0,1,0,0,0,0.0
1499,280,750,27.7,747,63,3,1,375,0,1,0,1,0,0,0,0.0
1500,0,0,0.0,0,63,4,4,376,0,0,0,0,0,0,1,0.0
1501,220,400,20.0,11871,63,4,3,376,0,0,1,0,0,0,0,1.0
1502,200,880,38.99,1209,63,4,2,376,0,1,0,0,0,1,0,0.0
1503,220,450,22.99,9782,63,4,1,376,0,0,0,0,0,1,0,0.0
1504,350,920,29.1,5093,63,5,1,377,1,0,0,1,0,0,0,0.0
1505,180,920,38.99,9108,63,5,2,377,0,0,0,1,0,0,0,1.0
1506,380,750,38.99,4746,63,5,3,377,1,0,0,0,1,0,0,0.0
1507,0,0,0.0,0,63,5,4,377,0,0,0,0,0,0,1,0.0
1508,0,0,0.0,0,63,6,4,378,0,0,0,0,0,0,1,0.0
1509,350,450,27.7,12606,63,6,1,378,0,0,1,0,0,0,0,0.0
1510,200,880,40.2,9164,63,6,2,378,0,0,0,1,0,0,0,0.0
1511,220,880,32.99,5588,63,6,3,378,1,0,0,0,0,1,0,1.0
1512,0,0,0.0,0,64,1,4,379,0,0,0,0,0,0,1,0.0
1513,380,450,27.7,11442,64,1,1,379,0,0,0,0,0,0,0,0.0
1514,260,650,40.2,89,64,1,2,379,0,1,0,0,1,0,0,0.0
1515,240,450,40.2,6815,64,1,3,379,1,0,0,0,0,0,0,1.0
1516,380,650,40.0,5134,64,2,2,380,1,0,0,1,0,0,0,0.0
1517,0,0,0.0,0,64,2,4,380,0,0,0,0,0,0,1,0.0
1518,180,450,22.99,3086,64,2,1,380,0,1,1,0,0,0,0,0.0
1519,260,880,38.99,4539,64,2,3,380,1,0,0,0,1,0,0,1.0
1520,0,0,0.0,0,64,3,4,381,0,0,0,0,0,0,1,0.0
1521,200,650,31.5,9124,64,3,3,381,0,0,0,1,0,0,0,0.0
1522,240,950,31.5,4474,64,3,2,381,1,0,0,0,1,0,0,0.0
1523,260,750,27.7,8733,64,3,1,381,0,0,0,0,1,0,0,1.0
1524,350,880,32.99,9341,64,4,1,382,0,0,0,1,0,0,0,1.0
1525,220,450,21.99,9784,64,4,2,382,0,0,0,0,0,1,0,0.0
1526,380,400,32.99,1736,64,4,3,382,0,1,0,0,0,1,0,0.0
1527,0,0,0.0,0,64,4,4,382,0,0,0,0,0,0,1,0.0
1528,260,400,22.99,3878,64,5,1,383,0,1,1,0,0,0,0,0.0
1529,180,500,21.99,9508,64,5,3,383,0,0,0,0,0,1,0,0.0
1530,280,500,21.99,11329,64,5,2,383,0,0,0,0,0,0,0,0.0
1531,0,0,0.0,0,64,5,4,383,0,0,0,0,0,0,1,1.0
1532,200,400,30.99,7437,64,6,3,384,1,0,1,0,0,0,0,1.0
1533,280,450,21.99,11317,64,6,2,384,0,0,0,0,0,0,0,0.0
1534,350,500,20.0,1611,64,6,1,384,0,1,0,0,0,1,0,0.0
1535,0,0,0.0,0,64,6,4,384,0,0,0,0,0,0,1,0.0
1536,0,0,0.0,0,65,1,4,385,0,0,0,0,0,0,1,0.0
1537,200,880,32.99,5468,65,1,3,385,1,0,0,0,0,1,0,0.0
1538,240,750,28.1,8095,65,1,2,385,1,0,1,0,0,0,0,1.0
1539,200,880,32.99,4925,65,1,1,385,1,0,0,1,0,0,0,0.0
1540,220,650,31.5,7714,65,2,3,386,1,0,1,0,0,0,0,0.0
1541,220,500,31.5,11938,65,2,1,386,0,0,1,0,0,0,0,0.0
1542,200,750,27.7,7494,65,2,2,386,1,0,1,0,0,0,0,0.0
1543,0,0,0.0,0,65,2,4,386,0,0,0,0,0,0,1,1.0
1544,0,0,0.0,0,65,3,4,387,0,0,0,0,0,0,1,0.0
1545,380,920,40.0,556,65,3,1,387,0,1,0,0,1,0,0,0.0
1546,180,920,22.99,1097,65,3,2,387,0,1,0,0,0,1,0,0.0
1547,260,500,21.99,6976,65,3,3,387,1,0,0,0,0,0,0,1.0
1548,0,0,0.0,0,65,4,4,388,0,0,0,0,0,0,1,0.0
1549,220,500,32.99,3431,65,4,1,388,0,1,1,0,0,0,0,1.0
1550,260,880,40.0,4522,65,4,2,388,1,0,0,0,1,0,0,0.0
1551,220,450,32.99,7535,65,4,3,388,1,0,1,0,0,0,0,0.0
1552,0,0,0.0,0,65,5,4,389,0,0,0,0,0,0,1,0.0
1553,380,950,40.0,9442,65,5,3,389,0,0,0,1,0,0,0,1.0
1554,280,500,22.99,2861,65,5,2,389,0,1,0,0,0,0,0,0.0
1555,200,950,22.99,1250,65,5,1,389,0,1,0,0,0,1,0,0.0
1556,380,700,28.1,9373,65,6,2,390,0,0,0,1,0,0,0,1.0
1557,0,0,0.0,0,65,6,4,390,0,0,0,0,0,0,1,0.0
1558,240,880,29.1,218,65,6,1,390,0,1,0,0,1,0,0,0.0
1559,260,500,30.99,12141,65,6,3,390,0,0,1,0,0,0,0,0.0
1560,0,0,0.0,0,66,1,4,391,0,0,0,0,0,0,1,0.0
1561,380,880,30.99,9420,66,1,3,391,0,0,0,1,0,0,0,1.0
1562,180,450,22.99,3089,66,1,1,391,0,1,1,0,0,0,0,0.0
1563,380,450,31.5,10219,66,1,2,391,0,0,0,0,0,1,0,0.0
1564,260,650,27.7,8190,66,2,1,392,1,0,1,0,0,0,0,0.0
1565,220,400,22.99,10586,66,2,3,392,0,0,0,0,0,0,0,0.0
1566,220,400,20.0,6471,66,2,2,392,1,0,0,0,0,0,0,1.0
1567,0,0,0.0,0,66,2,4,392,0,0,0,0,0,0,1,0.0
1568,0,0,0.0,0,66,3,4,393,0,0,0,0,0,0,1,0.0
1569,220,500,21.99,9901,66,3,3,393,0,0,0,0,0,1,0,0.0
1570,240,450,31.5,3814,66,3,2,393,0,1,1,0,0,0,0,1.0
1571,380,700,20.0,11472,66,3,1,393,0,0,0,0,0,0,0,0.0
1572,260,700,22.99,3722,66,4,2,394,0,1,1,0,0,0,0,0.0
1573,220,750,27.7,10650,66,4,3,394,0,0,0,0,0,0,0,1.0
1574,0,0,0.0,0,66,4,4,394,0,0,0,0,0,0,1,0.0
1575,260,650,22.99,3710,66,4,1,394,0,1,1,0,0,0,0,0.0
1576,220,500,22.99,1286,66,5,1,395,0,1,0,0,0,1,0,1.0
1577,260,950,22.99,7025,66,5,3,395,1,0,0,0,0,0,0,0.0
1578,0,0,0.0,0,66,5,4,395,0,0,0,0,0,0,1,0.0
1579,220,650,22.99,2273,66,5,2,395,0,1,0,0,0,0,0,0.0
1580,260,880,40.2,8597,66,6,2,396,0,0,0,0,1,0,0,0.0
1581,200,400,30.99,1158,66,6,1,396,0,1,0,0,0,1,0,1.0
1582,0,0,0.0,0,66,6,4,396,0,0,0,0,0,0,1,0.0
1583,380,880,40.0,4765,66,6,3,396,1,0,0,0,1,0,0,0.0
1584,0,0,0.0,0,67,1,4,397,0,0,0,0,0,0,1,0.0
1585,280,950,29.1,398,67,1,3,397,0,1,0,0,1,0,0,0.0
1586,260,650,40.2,4487,67,1,1,397,1,0,0,0,1,0,0,1.0
1587,260,700,40.2,7007,67,1,2,397,1,0,0,0,0,0,0,0.0
1588,0,0,0.0,0,67,2,4,398,0,0,0,0,0,0,1,1.0
1589,380,400,38.99,5973,67,2,1,398,1,0,0,0,0,1,0,0.0
1590,260,500,21.99,8176,67,2,3,398,1,0,1,0,0,0,0,0.0
1591,350,830,30.99,8469,67,2,2,398,1,0,1,0,0,0,0,0.0
1592,260,500,40.0,10978,67,3,1,399,0,0,0,0,0,0,0,0.0
1593,0,0,0.0,0,67,3,4,399,0,0,0,0,0,0,1,1.0
1594,350,880,31.5,5899,67,3,2,399,1,0,0,0,0,1,0,0.0
1595,240,700,30.99,174,67,3,3,399,0,1,0,0,1,0,0,0.0
1596,200,500,20.0,1140,67,4,1,400,0,1,0,0,0,1,0,0.0
1597,180,920,22.99,9545,67,4,3,400,0,0,0,0,0,1,0,0.0
1598,0,0,0.0,0,67,4,4,400,0,0,0,0,0,0,1,0.0
1599,180,830,20.0,7383,67,4,2,400,1,0,1,0,0,0,0,1.0
1600,380,450,30.99,10218,67,5,1,401,0,0,0,0,0,1,0,1.0
1601,220,450,30.99,5514,67,5,2,401,1,0,0,0,0,1,0,0.0
1602,350,650,38.99,5052,67,5,3,401,1,0,0,1,0,0,0,0.0
1603,0,0,0.0,0,67,5,4,401,0,0,0,0,0,0,1,0.0
1604,350,880,30.99,9321,67,6,3,402,0,0,0,1,0,0,0,1.0
1605,0,0,0.0,0,67,6,4,402,0,0,0,0,0,0,1,0.0
1606,260,700,28.1,12199,67,6,2,402,0,0,1,0,0,0,0,0.0
1607,260,650,21.99,6748,67,6,1,402,1,0,0,0,0,0,0,0.0
1608,280,920,27.7,4605,68,1,3,403,1,0,0,0,1,0,0,0.0
1609,350,750,20.0,12684,68,1,2,403,0,0,1,0,0,0,0,0.0
1610,220,450,21.99,3448,68,1,1,403,0,1,1,0,0,0,0,0.0
1611,0,0,0.0,0,68,1,4,403,0,0,0,0,0,0,1,1.0
1612,240,400,32.99,12275,68,2,1,404,0,0,1,0,0,0,0,0.0
1613,0,0,0.0,0,68,2,4,404,0,0,0,0,0,0,1,1.0
1614,180,500,30.99,5274,68,2,3,404,1,0,0,0,0,1,0,0.0
1615,240,450,30.99,3573,68,2,2,404,0,1,1,0,0,0,0,0.0
1616,280,450,20.0,8247,68,3,3,405,1,0,1,0,0,0,0,0.0
1617,220,500,29.1,2108,68,3,2,405,0,1,0,0,0,0,0,0.0
1618,240,920,28.1,208,68,3,1,405,0,1,0,0,1,0,0,0.0
1619,0,0,0.0,0,68,3,4,405,0,0,0,0,0,0,1,1.0
1620,0,0,0.0,0,68,4,4,406,0,0,0,0,0,0,1,0.0
1621,350,920,38.99,9333,68,4,3,406,0,0,0,1,0,0,0,1.0
1622,280,920,29.1,389,68,4,1,406,0,1,0,0,1,0,0,0.0
1623,180,500,30.99,11577,68,4,2,406,0,0,1,0,0,0,0,0.0
1624,220,450,28.1,2095,68,5,3,407,0,1,0,0,0,0,0,0.0
1625,220,400,40.0,5542,68,5,2,407,1,0,0,0,0,1,0,1.0
1626,260,450,21.99,6724,68,5,1,407,1,0,0,0,0,0,0,0.0
1627,0,0,0.0,0,68,5,4,407,0,0,0,0,0,0,1,0.0
1628,180,450,20.0,5223,68,6,1,408,1,0,0,0,0,1,0,0.0
1629,260,450,22.99,3890,68,6,2,408,0,1,1,0,0,0,0,1.0
1630,200,920,30.99,714,68,6,3,408,0,1,0,1,0,0,0,0.0
1631,0,0,0.0,0,68,6,4,408,0,0,0,0,0,0,1,0.0
1632,0,0,0.0,0,69,1,4,409,0,0,0,0,0,0,1,1.0
1633,260,500,40.0,2470,69,1,1,409,0,1,0,0,0,0,0,0.0
1634,260,950,28.1,2551,69,1,2,409,0,1,0,0,0,0,0,0.0
1635,380,500,27.7,11418,69,1,3,409,0,0,0,0,0,0,0,0.0
1636,0,0,0.0,0,69,2,4,410,0,0,0,0,0,0,1,1.0
1637,240,650,27.7,11106,69,2,1,410,0,0,0,0,0,0,0,0.0
1638,220,450,22.99,1274,69,2,2,410,0,1,0,0,0,1,0,0.0
1639,220,650,40.2,2159,69,2,3,410,0,1,0,0,0,0,0,0.0
1640,0,0,0.0,0,69,3,4,411,0,0,0,0,0,0,1,0.0
1641,260,400,20.0,11184,69,3,3,411,0,0,0,0,0,0,0,0.0
1642,260,920,29.1,4526,69,3,2,411,1,0,0,0,1,0,0,1.0
1643,280,400,31.5,4042,69,3,1,411,0,1,1,0,0,0,0,0.0
1644,220,400,30.99,7677,69,4,1,412,1,0,1,0,0,0,0,0.0
1645,350,750,27.7,828,69,4,2,412,0,1,0,1,0,0,0,1.0
1646,260,400,27.7,2718,69,4,3,412,0,1,0,0,0,0,0,0.0
1647,0,0,0.0,0,69,4,4,412,0,0,0,0,0,0,1,0.0
1648,260,880,27.7,279,69,5,1,413,0,1,0,0,1,0,0,1.0
1649,260,450,31.5,3658,69,5,2,413,0,1,1,0,0,0,0,0.0
1650,220,950,27.7,2310,69,5,3,413,0,1,0,0,0,0,0,0.0
1651,0,0,0.0,0,69,5,4,413,0,0,0,0,0,0,1,0.0
1652,200,920,31.5,5455,69,6,2,414,1,0,0,0,0,1,0,0.0
1653,180,650,28.1,7351,69,6,3,414,1,0,1,0,0,0,0,0.0
1654,0,0,0.0,0,69,6,4,414,0,0,0,0,0,0,1,0.0
1655,220,950,40.0,10018,69,6,1,414,0,0,0,0,0,1,0,1.0
1656,220,700,29.1,3488,70,1,1,415,0,1,1,0,0,0,0,1.0
1657,220,400,29.1,2204,70,1,2,415,0,1,0,0,0,0,0,0.0
1658,220,450,20.0,1272,70,1,3,415,0,1,0,0,0,1,0,0.0
1659,0,0,0.0,0,70,1,4,415,0,0,0,0,0,0,1,0.0
1660,0,0,0.0,0,70,2,4,416,0,0,0,0,0,0,1,0.0
1661,380,750,29.1,9383,70,2,1,416,0,0,0,1,0,0,0,1.0
1662,180,880,22.99,9533,70,2,3,416,0,0,0,0,0,1,0,0.0
1663,220,700,20.0,11955,70,2,2,416,0,0,1,0,0,0,0,0.0
1664,260,830,21.99,8221,70,3,1,417,1,0,1,0,0,0,0,0.0
1665,200,750,20.0,11727,70,3,2,417,0,0,1,0,0,0,0,1.0
1666,220,500,30.99,7581,70,3,3,417,1,0,1,0,0,0,0,0.0
1667,0,0,0.0,0,70,3,4,417,0,0,0,0,0,0,1,0.0
1668,240,500,29.1,12260,70,4,1,418,0,0,1,0,0,0,0,0.0
1669,0,0,0.0,0,70,4,4,418,0,0,0,0,0,0,1,0.0
1670,260,450,31.5,7894,70,4,3,418,1,0,1,0,0,0,0,1.0
1671,220,400,21.99,1441,70,4,2,418,0,1,0,0,0,1,0,0.0
1672,0,0,0.0,0,70,5,4,419,0,0,0,0,0,0,1,0.0
1673,240,500,21.99,6817,70,5,3,419,1,0,0,0,0,0,0,1.0
1674,380,400,40.0,10174,70,5,2,419,0,0,0,0,0,1,0,0.0
1675,350,400,21.99,10057,70,5,1,419,0,0,0,0,0,1,0,0.0
1676,220,400,27.7,10710,70,6,1,420,0,0,0,0,0,0,0,0.0
1677,0,0,0.0,0,70,6,4,420,0,0,0,0,0,0,1,0.0
1678,240,400,22.99,3554,70,6,2,420,0,1,1,0,0,0,0,0.0
1679,380,880,32.99,950,70,6,3,420,0,1,0,1,0,0,0,1.0
1680,240,920,31.5,211,71,1,3,421,0,1,0,0,1,0,0,0.0
1681,280,880,40.0,5026,71,1,2,421,1,0,0,1,0,0,0,0.0
1682,180,500,32.99,7343,71,1,1,421,1,0,1,0,0,0,0,0.0
1683,0,0,0.0,0,71,1,4,421,0,0,0,0,0,0,1,1.0
1684,0,0,0.0,0,71,2,4,422,0,0,0,0,0,0,1,1.0
1685,350,450,21.99,1561,71,2,3,422,0,1,0,0,0,1,0,0.0
1686,240,920,32.99,8522,71,2,2,422,0,0,0,0,1,0,0,0.0
1687,240,450,21.99,7804,71,2,1,422,1,0,1,0,0,0,0,0.0
1688,0,0,0.0,0,71,3,4,423,0,0,0,0,0,0,1,1.0
1689,380,920,40.0,556,71,3,3,423,0,1,0,0,1,0,0,0.0
1690,220,450,20.0,6480,71,3,2,423,1,0,0,0,0,0,0,0.0
1691,260,500,21.99,3664,71,3,1,423,0,1,1,0,0,0,0,0.0
1692,0,0,0.0,0,71,4,4,424,0,0,0,0,0,0,1,0.0
1693,280,400,22.99,7034,71,4,3,424,1,0,0,0,0,0,0,0.0
1694,180,880,32.99,4844,71,4,2,424,1,0,0,1,0,0,0,1.0
1695,200,750,22.99,7490,71,4,1,424,1,0,1,0,0,0,0,0.0
1696,0,0,0.0,0,71,5,4,425,0,0,0,0,0,0,1,0.0
1697,200,500,20.0,7419,71,5,2,425,1,0,1,0,0,0,0,1.0
1698,240,450,29.1,12248,71,5,1,425,0,0,1,0,0,0,0,0.0
1699,220,830,20.0,7743,71,5,3,425,1,0,1,0,0,0,0,0.0
1700,350,450,21.99,12604,71,6,2,426,0,0,1,0,0,0,0,0.0
1701,260,750,22.99,12206,71,6,3,426,0,0,1,0,0,0,0,0.0
1702,0,0,0.0,0,71,6,4,426,0,0,0,0,0,0,1,1.0
1703,220,450,30.99,1458,71,6,1,426,0,1,0,0,0,1,0,0.0
1704,240,450,22.99,2570,72,1,2,427,0,1,0,0,0,0,0,0.0
1705,200,500,38.99,6261,72,1,3,427,1,0,0,0,0,0,0,0.0
1706,220,830,21.99,1480,72,1,1,427,0,1,0,0,0,1,0,1.0
1707,0,0,0.0,0,72,1,4,427,0,0,0,0,0,0,1,0.0
1708,0,0,0.0,0,72,2,4,428,0,0,0,0,0,0,1,1.0
1709,220,880,22.99,5585,72,2,1,428,1,0,0,0,0,1,0,0.0
1710,350,880,22.99,1637,72,2,2,428,0,1,0,0,0,1,0,0.0
1711,280,450,22.99,7082,72,2,3,428,1,0,0,0,0,0,0,0.0
1712,0,0,0.0,0,72,3,4,429,0,0,0,0,0,0,1,0.0
1713,260,880,38.99,8595,72,3,3,429,0,0,0,0,1,0,0,0.0
1714,280,920,38.99,8847,72,3,2,429,0,0,0,0,1,0,0,1.0
1715,280,830,32.99,8351,72,3,1,429,1,0,1,0,0,0,0,0.0
1716,280,920,29.1,776,72,4,3,430,0,1,0,1,0,0,0,0.0
1717,220,450,27.7,11802,72,4,2,430,0,0,1,0,0,0,0,0.0
1718,260,880,27.7,135,72,4,1,430,0,1,0,0,1,0,0,1.0
1719,0,0,0.0,0,72,4,4,430,0,0,0,0,0,0,1,0.0
1720,0,0,0.0,0,72,5,4,431,0,0,0,0,0,0,1,0.0
1721,220,750,29.1,7736,72,5,2,431,1,0,1,0,0,0,0,0.0
1722,240,700,38.99,15,72,5,3,431,0,1,0,0,1,0,0,1.0
1723,200,700,22.99,3245,72,5,1,431,0,1,1,0,0,0,0,0.0
1724,180,450,27.7,10362,72,6,1,432,0,0,0,0,0,0,0,1.0
1725,260,450,22.99,12401,72,6,2,432,0,0,1,0,0,0,0,0.0
1726,260,500,31.5,8146,72,6,3,432,1,0,1,0,0,0,0,0.0
1727,0,0,0.0,0,72,6,4,432,0,0,0,0,0,0,1,0.0
1728,280,880,38.99,8856,73,1,3,433,0,0,0,0,1,0,0,1.0
1729,220,500,22.99,6338,73,1,2,433,1,0,0,0,0,0,0,0.0
1730,200,500,22.99,11654,73,1,1,433,0,0,1,0,0,0,0,0.0
1731,0,0,0.0,0,73,1,4,433,0,0,0,0,0,0,1,0.0
1732,380,750,32.99,4745,73,2,3,434,1,0,0,0,1,0,0,1.0
1733,240,880,32.99,4457,73,2,2,434,1,0,0,0,1,0,0,0.0
1734,220,920,31.5,10003,73,2,1,434,0,0,0,0,0,1,0,0.0
1735,0,0,0.0,0,73,2,4,434,0,0,0,0,0,0,1,0.0
1736,220,450,20.0,6363,73,3,1,435,1,0,0,0,0,0,0,1.0
1737,260,500,28.1,8143,73,3,3,435,1,0,1,0,0,0,0,0.0
1738,260,880,28.1,8752,73,3,2,435,0,0,0,0,1,0,0,0.0
1739,0,0,0.0,0,73,3,4,435,0,0,0,0,0,0,1,0.0
1740,0,0,0.0,0,73,4,4,436,0,0,0,0,0,0,1,0.0
1741,350,700,40.0,421,73,4,1,436,0,1,0,0,1,0,0,1.0
1742,200,950,22.99,9725,73,4,2,436,0,0,0,0,0,1,0,0.0
1743,220,700,20.0,2163,73,4,3,436,0,1,0,0,0,0,0,0.0
1744,0,0,0.0,0,73,5,4,437,0,0,0,0,0,0,1,1.0
1745,220,400,31.5,7642,73,5,3,437,1,0,1,0,0,0,0,0.0
1746,240,950,20.0,2424,73,5,2,437,0,1,0,0,0,0,0,0.0
1747,380,830,27.7,4749,73,5,1,437,1,0,0,0,1,0,0,0.0
1748,380,500,40.0,5998,73,6,3,438,1,0,0,0,0,1,0,1.0
1749,0,0,0.0,0,73,6,4,438,0,0,0,0,0,0,1,0.0
1750,380,400,20.0,10164,73,6,2,438,0,0,0,0,0,1,0,0.0
1751,380,880,31.5,10255,73,6,1,438,0,0,0,0,0,1,0,0.0
1752,240,450,40.0,10810,74,1,1,439,0,0,0,0,0,0,0,0.0
1753,350,950,38.99,5124,74,1,3,439,1,0,0,1,0,0,0,1.0
1754,350,950,20.0,1683,74,1,2,439,0,1,0,0,0,1,0,0.0
1755,0,0,0.0,0,74,1,4,439,0,0,0,0,0,0,1,0.0
1756,0,0,0.0,0,74,2,4,440,0,0,0,0,0,0,1,0.0
1757,180,750,27.7,11610,74,2,3,440,0,0,1,0,0,0,0,1.0
1758,220,400,22.99,7517,74,2,2,440,1,0,1,0,0,0,0,0.0
1759,220,500,27.7,10734,74,2,1,440,0,0,0,0,0,0,0,0.0
1760,260,650,40.2,6755,74,3,2,441,1,0,0,0,0,0,0,0.0
1761,260,450,38.99,6933,74,3,3,441,1,0,0,0,0,0,0,0.0
1762,200,400,29.1,2000,74,3,1,441,0,1,0,0,0,0,0,0.0
1763,0,0,0.0,0,74,3,4,441,0,0,0,0,0,0,1,1.0
1764,350,400,22.99,4118,74,4,3,442,0,1,1,0,0,0,0,1.0
1765,200,700,38.99,10521,74,4,2,442,0,0,0,0,0,0,0,0.0
1766,280,500,21.99,4060,74,4,1,442,0,1,1,0,0,0,0,0.0
1767,0,0,0.0,0,74,4,4,442,0,0,0,0,0,0,1,0.0
1768,260,750,21.99,12205,74,5,3,443,0,0,1,0,0,0,0,0.0
1769,0,0,0.0,0,74,5,4,443,0,0,0,0,0,0,1,1.0
1770,180,400,22.99,11510,74,5,2,443,0,0,1,0,0,0,0,0.0
1771,200,950,20.0,1248,74,5,1,443,0,1,0,0,0,1,0,0.0
